Date,Open,High,Low,Close,Adj Close,Volume
2021-03-24,82.239998,82.279999,82.220001,82.269997,81.643127,1636400
2021-03-25,82.279999,82.309998,82.250000,82.309998,81.682831,1538400
2021-03-26,82.260002,82.290001,82.239998,82.260002,81.633224,1747700
2021-03-29,82.269997,82.269997,82.199997,82.230003,81.603447,2256400
2021-03-30,82.190002,82.209999,82.150002,82.199997,81.573677,3181400
2021-03-31,82.199997,82.230003,82.169998,82.190002,81.563751,2076100
2021-04-01,82.160004,82.250000,82.120003,82.120003,81.582626,2620800
2021-04-05,82.059998,82.089996,82.029999,82.080002,81.542885,3315100
2021-04-06,82.099998,82.180000,82.080002,82.180000,81.642227,2495700
2021-04-07,82.199997,82.250000,82.199997,82.209999,81.672028,1861800
2021-04-08,82.209999,82.250000,82.209999,82.250000,81.711769,1633700
2021-04-09,82.199997,82.250000,82.169998,82.190002,81.652168,5026100
2021-04-12,82.180000,82.190002,82.150002,82.160004,81.622375,1820200
2021-04-13,82.180000,82.250000,82.139999,82.230003,81.691902,1769900
2021-04-14,82.209999,82.230003,82.199997,82.220001,81.681976,1964700
2021-04-15,82.239998,82.309998,82.190002,82.290001,81.751503,1980500
2021-04-16,82.220001,82.279999,82.220001,82.260002,81.721710,3001000
2021-04-19,82.230003,82.260002,82.209999,82.260002,81.721710,3751100
2021-04-20,82.269997,82.309998,82.260002,82.290001,81.751503,3107700
2021-04-21,82.300003,82.320000,82.269997,82.290001,81.751503,2746600
2021-04-22,82.309998,82.330002,82.269997,82.320000,81.781319,1994700
2021-04-23,82.320000,82.339996,82.290001,82.309998,81.771378,1996000
2021-04-26,82.309998,82.309998,82.269997,82.290001,81.751503,1406600
2021-04-27,82.279999,82.300003,82.230003,82.260002,81.721710,1670300
2021-04-28,82.269997,82.290001,82.209999,82.290001,81.751503,2293100
2021-04-29,82.239998,82.290001,82.220001,82.290001,81.751503,1712000
2021-04-30,82.290001,82.309998,82.269997,82.309998,81.771378,1572400
2021-05-03,82.220001,82.269997,82.209999,82.239998,81.785301,1738400
2021-05-04,82.269997,82.279999,82.209999,82.250000,81.795242,2198700
2021-05-05,82.260002,82.320000,82.250000,82.320000,81.864868,1713200
2021-05-06,82.300003,82.309998,82.279999,82.300003,81.844971,1370500
2021-05-07,82.330002,82.400002,82.330002,82.360001,81.904648,1786200
2021-05-10,82.349998,82.370003,82.330002,82.330002,81.874802,2399900
2021-05-11,82.330002,82.349998,82.290001,82.290001,81.835022,2242700
2021-05-12,82.220001,82.239998,82.199997,82.230003,81.775360,2421300
2021-05-13,82.250000,82.290001,82.230003,82.290001,81.835022,3431100
2021-05-14,82.300003,82.320000,82.279999,82.309998,81.854912,3425400
2021-05-17,82.300003,82.309998,82.279999,82.300003,81.844971,2899200
2021-05-18,82.309998,82.330002,82.250000,82.320000,81.864868,5720700
2021-05-19,82.320000,82.320000,82.250000,82.279999,81.825081,3621800
2021-05-20,82.300003,82.349998,82.269997,82.339996,81.884743,4003500
2021-05-21,82.320000,82.349998,82.309998,82.339996,81.884743,2318900
2021-05-24,82.320000,82.360001,82.309998,82.360001,81.904648,4512200
2021-05-25,82.330002,82.400002,82.330002,82.400002,81.944420,2152800
2021-05-26,82.360001,82.400002,82.360001,82.389999,81.934479,2966100
2021-05-27,82.370003,82.389999,82.300003,82.360001,81.904648,2896900
2021-05-28,82.360001,82.419998,82.349998,82.400002,81.944420,2031900
2021-06-01,82.320000,82.320000,82.290001,82.300003,81.927498,1845400
2021-06-02,82.370003,82.370003,82.309998,82.320000,81.947403,1555500
2021-06-03,82.279999,82.279999,82.239998,82.239998,81.867760,1278300
2021-06-04,82.300003,82.330002,82.279999,82.330002,81.957352,3185900
2021-06-07,82.309998,82.320000,82.290001,82.320000,81.947403,2205200
2021-06-08,82.330002,82.349998,82.330002,82.349998,81.977272,1436400
2021-06-09,82.400002,82.410004,82.360001,82.370003,81.997177,1855600
2021-06-10,82.360001,82.430000,82.339996,82.430000,82.056908,1900800
2021-06-11,82.440002,82.440002,82.389999,82.389999,82.017082,1276400
2021-06-14,82.379997,82.400002,82.320000,82.349998,81.977272,1431200
2021-06-15,82.309998,82.339996,82.309998,82.339996,81.967308,1449200
2021-06-16,82.300003,82.349998,82.120003,82.160004,81.788124,2509900
2021-06-17,82.150002,82.160004,82.129997,82.129997,81.758263,1541100
2021-06-18,82.099998,82.110001,81.989998,82.099998,81.728394,3078600
2021-06-21,82.099998,82.110001,82.019997,82.099998,81.728394,3169000
2021-06-22,82.099998,82.169998,82.099998,82.169998,81.798080,1462100
2021-06-23,82.169998,82.169998,82.110001,82.120003,81.748314,2421100
2021-06-24,82.150002,82.150002,82.089996,82.110001,81.738350,1810000
2021-06-25,82.099998,82.129997,82.070000,82.089996,81.718430,1664100
2021-06-28,82.120003,82.139999,82.099998,82.129997,81.758263,2999900
2021-06-29,82.129997,82.150002,82.120003,82.150002,81.778168,1548200
2021-06-30,82.180000,82.180000,82.150002,82.160004,81.788124,1896600
2021-07-01,82.089996,82.160004,82.029999,82.059998,81.766205,1878000
2021-07-02,82.099998,82.120003,82.070000,82.120003,81.825989,1135000
2021-07-06,82.129997,82.220001,82.110001,82.190002,81.895744,1555700
2021-07-07,82.160004,82.230003,82.160004,82.230003,81.935600,1592000
2021-07-08,82.250000,82.300003,82.230003,82.290001,81.995392,2078400
2021-07-09,82.250000,82.260002,82.209999,82.230003,81.935600,2295800
2021-07-12,82.230003,82.230003,82.169998,82.180000,81.885773,1420300
2021-07-13,82.160004,82.169998,82.099998,82.110001,81.816032,1576700
2021-07-14,82.169998,82.190002,82.110001,82.190002,81.895744,1528100
2021-07-15,82.220001,82.220001,82.160004,82.209999,81.915665,1939700
2021-07-16,82.139999,82.250000,82.129997,82.180000,81.885773,1528300
2021-07-19,82.290001,82.360001,82.250000,82.300003,82.005348,2924900
2021-07-20,82.400002,82.410004,82.309998,82.320000,82.025276,5253600
2021-07-21,82.290001,82.320000,82.250000,82.290001,81.995392,3774900
2021-07-22,82.260002,82.339996,82.260002,82.330002,82.035240,3540500
2021-07-23,82.269997,82.349998,82.269997,82.330002,82.035240,27129200
2021-07-26,82.309998,82.339996,82.309998,82.330002,82.035240,18308600
2021-07-27,82.360001,82.360001,82.320000,82.349998,82.055176,10782800
2021-07-28,82.349998,82.389999,82.279999,82.389999,82.095024,20890500
2021-07-29,82.330002,82.360001,82.309998,82.349998,82.055176,3383900
2021-07-30,82.349998,82.389999,82.330002,82.389999,82.095024,3612900
2021-08-02,82.360001,82.400002,82.330002,82.379997,82.156853,2025400
2021-08-03,82.389999,82.419998,82.379997,82.400002,82.176804,1865000
2021-08-04,82.440002,82.449997,82.300003,82.349998,82.126938,1932800
2021-08-05,82.300003,82.339996,82.239998,82.260002,82.037186,2461300
2021-08-06,82.199997,82.250000,82.150002,82.180000,81.957397,2268600
2021-08-09,82.209999,82.230003,82.120003,82.129997,81.907524,4892500
2021-08-10,82.160004,82.160004,82.070000,82.070000,81.847694,3327100
2021-08-11,82.129997,82.160004,82.080002,82.129997,81.907524,2433800
2021-08-12,82.099998,82.129997,82.099998,82.110001,81.887589,3174600
2021-08-13,82.150002,82.169998,82.110001,82.169998,81.947426,1476900
2021-08-16,82.230003,82.250000,82.209999,82.230003,82.007263,1443500
2021-08-17,82.199997,82.209999,82.029999,82.190002,81.967369,1307200
2021-08-18,82.190002,82.199997,82.120003,82.150002,81.927483,1819800
2021-08-19,82.169998,82.209999,82.150002,82.150002,81.927483,3593000
2021-08-20,82.199997,82.199997,82.150002,82.160004,81.937454,1136600
2021-08-23,82.139999,82.180000,82.139999,82.180000,81.957397,2935900
2021-08-24,82.180000,82.180000,82.139999,82.160004,81.937454,1672400
2021-08-25,82.139999,82.250000,82.120003,82.139999,81.917503,1906900
2021-08-26,82.110001,82.139999,82.089996,82.129997,81.907524,1202700
2021-08-27,82.099998,82.209999,82.089996,82.209999,81.987312,1572400
2021-08-30,82.190002,82.260002,82.190002,82.260002,82.037186,2172700
2021-08-31,82.250000,82.260002,82.230003,82.260002,82.037186,1694600
2021-09-01,82.190002,82.190002,82.139999,82.180000,82.033188,1443300
2021-09-02,82.180000,82.190002,82.169998,82.190002,82.043167,3116700
2021-09-03,82.180000,82.199997,82.160004,82.180000,82.033188,1617200
2021-09-07,82.150002,82.300003,82.110001,82.110001,81.963310,1541100
2021-09-08,82.180000,82.180000,82.110001,82.139999,81.993256,1773900
2021-09-09,82.160004,82.180000,82.120003,82.169998,82.023201,1451900
2021-09-10,82.169998,82.169998,82.120003,82.150002,82.003242,2503900
2021-09-13,82.129997,82.180000,82.129997,82.160004,82.013222,1949500
2021-09-14,82.190002,82.209999,82.169998,82.180000,82.033188,1307000
2021-09-15,82.150002,82.180000,82.150002,82.180000,82.033188,2073600
2021-09-16,82.110001,82.139999,82.099998,82.129997,81.983269,2334700
2021-09-17,82.089996,82.089996,82.059998,82.089996,81.943344,5152800
2021-09-20,82.099998,82.139999,82.099998,82.129997,81.983269,2714200
2021-09-21,82.150002,82.160004,82.129997,82.150002,82.003242,2388200
2021-09-22,82.129997,82.139999,82.040001,82.059998,81.913399,2532600
2021-09-23,82.040001,82.040001,81.980003,82.000000,81.853508,1768800
2021-09-24,82.000000,82.000000,81.949997,81.949997,81.803589,1637500
2021-09-27,81.930000,81.940002,81.900002,81.930000,81.783630,3216100
2021-09-28,81.919998,81.949997,81.860001,81.900002,81.753685,1956500
2021-09-29,81.919998,81.940002,81.900002,81.940002,81.793617,3071600
2021-09-30,81.910004,81.949997,81.889999,81.940002,81.793617,3819500
2021-10-01,81.930000,81.980003,81.900002,81.980003,81.906517,3099100
2021-10-04,81.949997,81.970001,81.910004,81.930000,81.856560,2271000
2021-10-05,81.930000,81.940002,81.879997,81.879997,81.806602,1538300
2021-10-06,81.870003,81.870003,81.839996,81.860001,81.786621,1826000
2021-10-07,81.849998,81.849998,81.800003,81.809998,81.736664,3159500
2021-10-08,81.820000,81.830002,81.750000,81.760002,81.686714,2527400
2021-10-11,81.709999,81.720001,81.660004,81.660004,81.586807,973200
2021-10-12,81.599998,81.730003,81.599998,81.720001,81.646751,1597500
2021-10-13,81.690002,81.720001,81.669998,81.690002,81.616776,2555700
2021-10-14,81.730003,81.750000,81.709999,81.720001,81.646751,1545900
2021-10-15,81.669998,81.720001,81.599998,81.620003,81.546837,1762500
2021-10-18,81.529999,81.559998,81.480003,81.519997,81.446922,2385100
2021-10-19,81.540001,81.580002,81.529999,81.550003,81.476906,2955500
2021-10-20,81.559998,81.589996,81.559998,81.570000,81.496880,2505700
2021-10-21,81.500000,81.550003,81.400002,81.400002,81.327034,2689800
2021-10-22,81.419998,81.449997,81.339996,81.410004,81.337029,3583400
2021-10-25,81.440002,81.519997,81.410004,81.500000,81.426941,2785600
2021-10-26,81.480003,81.480003,81.440002,81.459999,81.386978,2425200
2021-10-27,81.489998,81.529999,81.379997,81.480003,81.406967,3329300
2021-10-28,81.430000,81.529999,81.419998,81.459999,81.386978,3092400
2021-10-29,81.379997,81.510002,81.349998,81.440002,81.366997,3323500
2021-11-01,81.349998,81.400002,81.309998,81.379997,81.379997,2354800
2021-11-02,81.419998,81.510002,81.400002,81.480003,81.480003,2621300
2021-11-03,81.459999,81.489998,81.320000,81.470001,81.470001,2842000
